player_id,archetype,country_code,platform,device_tier,acquisition_channel,is_payer,is_churned,lifetime_days,install_date,last_active_date,total_sessions,avg_session_min,purchases,revenue_usd,social_interactions,recency_days,payer_segment
p_000235,early_churn,BR,android,low,google,0,1,1,2024-08-17,2024-08-18,3,2.4,0,0.0,0,135,low_value
p_000019,early_churn,AR,android,low,organic,0,1,1,2024-06-27,2024-06-28,3,3.3,0,0.0,0,186,low_value
p_000137,early_churn,US,android,high,organic,0,1,1,2024-10-17,2024-10-18,3,2.9,0,0.0,1,74,low_value
p_000277,early_churn,US,ios,high,organic,0,1,1,2024-06-22,2024-06-23,3,2.1,0,0.0,1,191,low_value
p_000149,early_churn,FR,ios,low,google,0,1,1,2024-04-17,2024-04-18,3,3.0,0,0.0,0,257,low_value
p_000098,early_churn,BR,ios,low,tiktok,0,1,2,2024-05-28,2024-05-30,3,3.7,0,0.0,0,215,low_value
p_000040,early_churn,US,android,low,organic,0,1,2,2024-01-13,2024-01-15,3,3.4,0,0.0,0,351,low_value
p_001844,burst,US,ios,high,organic,0,0,3,2024-12-28,2024-12-31,3,7.7,0,0.0,11,0,low_value
p_000285,early_churn,KR,ios,mid,facebook,0,1,3,2024-04-04,2024-04-07,3,2.5,0,0.0,0,268,low_value
p_002074,burst,NL,android,low,tiktok,0,0,3,2024-12-28,2024-12-31,3,12.2,0,0.0,11,0,low_value
p_002057,burst,DE,android,low,tiktok,0,0,5,2024-12-26,2024-12-31,3,12.3,0,0.0,6,0,low_value
p_001802,burst,BR,android,low,unity_ads,0,1,7,2024-03-04,2024-03-11,3,10.3,0,0.0,9,295,low_value
p_001977,burst,GB,android,low,organic,0,1,8,2024-05-10,2024-05-18,3,13.9,0,0.0,8,227,low_value
p_001923,burst,MX,android,low,applovin,0,1,8,2024-03-10,2024-03-18,3,10.4,0,0.0,4,288,low_value
p_002068,burst,FR,android,mid,facebook,0,1,8,2024-12-10,2024-12-18,3,5.9,0,0.0,4,13,low_value
p_001999,burst,KR,ios,high,organic,0,1,10,2024-03-07,2024-03-17,3,13.1,0,0.0,8,289,low_value
p_001625,casual,US,android,low,organic,0,0,13,2024-12-18,2024-12-31,3,6.3,0,0.0,2,0,low_value
p_001998,burst,GB,ios,high,organic,0,1,13,2024-03-20,2024-04-02,3,11.4,0,0.0,16,273,low_value
p_001454,casual,DE,android,mid,tiktok,0,0,13,2024-12-18,2024-12-31,3,6.5,0,0.0,5,0,low_value
p_000946,casual,MX,ios,low,organic,0,1,14,2024-11-06,2024-11-20,3,7.0,0,0.0,6,41,low_value
p_000674,casual,GB,android,high,unity_ads,0,1,14,2024-05-04,2024-05-18,3,4.4,0,0.0,5,227,low_value
p_001695,casual,US,ios,low,organic,0,1,14,2024-11-09,2024-11-23,3,4.3,0,0.0,5,38,low_value
p_001161,casual,ES,android,low,organic,0,1,14,2024-04-27,2024-05-11,3,8.4,0,0.0,7,234,low_value
p_001709,casual,KR,ios,mid,applovin,0,1,14,2024-02-13,2024-02-27,3,7.5,0,0.0,5,308,low_value
p_000374,casual,GB,android,mid,tiktok,0,1,14,2024-05-28,2024-06-11,3,8.7,0,0.0,1,203,low_value
p_000675,casual,PL,android,low,organic,0,1,14,2024-08-20,2024-09-03,3,6.3,0,0.0,4,119,low_value
p_000533,casual,TH,android,mid,facebook,0,1,15,2024-08-17,2024-09-01,3,5.3,0,0.0,7,121,low_value
p_001448,casual,DE,ios,mid,facebook,0,1,15,2024-08-10,2024-08-25,3,6.0,0,0.0,4,128,low_value
p_001215,casual,US,ios,low,applovin,0,1,16,2024-01-11,2024-01-27,3,7.0,0,0.0,0,339,low_value
p_001185,casual,JP,android,low,other,0,0,18,2024-12-13,2024-12-31,3,5.3,0,0.0,0,0,low_value
p_000398,casual,US,ios,mid,organic,0,1,19,2024-04-08,2024-04-27,3,7.3,0,0.0,5,248,low_value
p_001773,casual,US,android,high,facebook,0,1,19,2024-03-27,2024-04-15,3,7.8,0,0.0,5,260,low_value
p_000764,casual,US,ios,mid,other,0,1,20,2024-08-21,2024-09-10,3,6.6,0,0.0,7,112,low_value
p_000762,casual,US,android,low,applovin,0,1,20,2024-09-09,2024-09-29,3,7.1,0,0.0,5,93,low_value
p_001000,casual,US,ios,low,facebook,0,1,20,2024-03-18,2024-04-07,3,8.9,0,0.0,6,268,low_value
p_000854,casual,JP,android,mid,organic,0,1,20,2024-01-18,2024-02-07,3,7.8,0,0.0,0,328,low_value
p_000969,casual,ES,android,low,organic,0,1,21,2024-01-25,2024-02-15,3,7.2,0,0.0,0,320,low_value
p_000835,casual,US,ios,low,facebook,0,1,22,2024-03-04,2024-03-26,3,7.1,0,0.0,4,280,low_value
p_001482,casual,BR,ios,high,facebook,0,1,22,2024-12-08,2024-12-30,3,7.0,0,0.0,0,1,low_value
p_001652,casual,DE,android,low,organic,0,1,23,2024-02-17,2024-03-11,3,6.6,0,0.0,6,295,low_value
p_001089,casual,US,ios,high,tiktok,0,1,23,2024-03-10,2024-04-02,3,5.4,0,0.0,8,273,low_value
p_001289,casual,TH,android,low,organic,0,1,23,2024-04-30,2024-05-23,3,6.6,0,0.0,1,222,low_value
p_001762,casual,CA,ios,mid,google,0,1,23,2024-02-07,2024-03-01,3,7.3,0,0.0,2,305,low_value
p_000638,casual,GB,android,mid,organic,0,1,23,2024-11-12,2024-12-05,3,6.2,0,0.0,2,26,low_value
p_000909,casual,JP,android,mid,organic,0,1,24,2024-10-08,2024-11-01,3,7.1,0,0.0,1,60,low_value
p_000692,casual,IN,android,high,applovin,0,1,24,2024-10-24,2024-11-17,3,4.9,0,0.0,7,44,low_value
p_000729,casual,JP,ios,mid,organic,0,1,24,2024-10-17,2024-11-10,3,5.8,0,0.0,2,51,low_value
p_000476,casual,AU,ios,low,organic,0,1,25,2024-02-23,2024-03-19,3,4.5,0,0.0,1,287,low_value
p_001189,casual,JP,android,low,organic,0,1,25,2024-03-12,2024-04-06,3,7.4,0,0.0,2,269,low_value
p_001165,casual,AU,android,low,organic,0,1,25,2024-06-30,2024-07-25,3,5.1,0,0.0,0,159,low_value
p_001496,casual,IN,android,mid,organic,0,1,26,2024-01-01,2024-01-27,3,5.2,0,0.0,3,339,low_value
p_000780,casual,FR,ios,high,google,0,1,26,2024-11-22,2024-12-18,3,4.5,0,0.0,2,13,low_value
p_000669,casual,BR,android,low,google,0,1,26,2024-03-05,2024-03-31,3,5.8,0,0.0,2,275,low_value
p_001090,casual,US,android,mid,organic,0,1,26,2024-01-23,2024-02-18,3,7.2,0,0.0,2,317,low_value
p_001716,casual,JP,android,low,organic,0,1,27,2024-09-14,2024-10-11,3,4.2,0,0.0,8,81,low_value
p_001240,casual,BR,ios,low,tiktok,0,1,27,2024-02-14,2024-03-12,3,5.4,0,0.0,7,294,low_value
p_001772,casual,AR,android,mid,google,0,0,27,2024-12-04,2024-12-31,3,6.5,0,0.0,8,0,low_value
p_001691,casual,BR,android,low,organic,0,1,27,2024-05-28,2024-06-24,3,4.7,0,0.0,5,190,low_value
p_001617,casual,AU,android,low,organic,0,1,27,2024-11-01,2024-11-28,3,7.1,0,0.0,8,33,low_value
p_001066,casual,MX,ios,mid,tiktok,0,1,27,2024-03-26,2024-04-22,3,7.7,0,0.0,6,253,low_value
p_001424,casual,MX,android,mid,organic,0,1,27,2024-07-12,2024-08-08,3,8.3,0,0.0,5,145,low_value
p_000653,casual,DE,ios,mid,facebook,0,1,27,2024-02-03,2024-03-01,3,5.2,0,0.0,4,305,low_value
p_001095,casual,KR,ios,high,organic,0,1,28,2024-12-01,2024-12-29,3,7.7,0,0.0,2,2,low_value
p_000940,casual,DE,android,mid,applovin,0,1,28,2024-02-08,2024-03-07,3,5.2,0,0.0,4,299,low_value
p_000657,casual,US,android,low,applovin,0,0,28,2024-12-03,2024-12-31,3,6.4,0,0.0,7,0,low_value
p_001238,casual,AU,ios,mid,applovin,0,1,28,2024-03-11,2024-04-08,3,7.5,0,0.0,1,267,low_value
p_000412,casual,JP,android,high,organic,0,1,28,2024-10-20,2024-11-17,3,6.1,0,0.0,3,44,low_value
p_001305,casual,RU,ios,mid,unity_ads,0,1,28,2024-02-22,2024-03-21,3,7.6,0,0.0,0,285,low_value
p_000904,casual,BR,ios,high,tiktok,0,1,28,2024-10-06,2024-11-03,3,5.2,0,0.0,2,58,low_value
p_000891,casual,AR,android,mid,facebook,0,1,28,2024-07-29,2024-08-26,3,6.9,0,0.0,2,127,low_value
p_000771,casual,JP,android,mid,facebook,0,1,29,2024-10-13,2024-11-11,3,6.6,0,0.0,3,50,low_value
p_001091,casual,US,android,low,organic,0,1,29,2024-08-16,2024-09-14,3,6.6,0,0.0,4,108,low_value
p_000822,casual,FR,ios,mid,organic,0,1,29,2024-08-25,2024-09-23,3,7.0,0,0.0,2,99,low_value
p_000589,casual,TR,android,low,facebook,0,1,29,2024-04-05,2024-05-04,3,5.0,0,0.0,0,241,low_value
p_001554,casual,AU,ios,mid,organic,0,1,29,2024-04-09,2024-05-08,3,5.7,0,0.0,0,237,low_value
p_001785,casual,JP,ios,high,facebook,0,0,30,2024-12-01,2024-12-31,3,4.8,0,0.0,3,0,low_value
p_000959,casual,GB,android,low,google,0,1,30,2024-06-18,2024-07-18,3,5.8,0,0.0,1,166,low_value
p_000906,casual,AU,ios,low,google,0,1,30,2024-04-05,2024-05-05,3,7.2,0,0.0,2,240,low_value
p_001719,casual,DE,android,low,organic,0,1,30,2024-05-18,2024-06-17,3,6.3,0,0.0,6,197,low_value
p_001116,casual,DE,android,high,applovin,0,1,30,2024-10-05,2024-11-04,3,6.4,0,0.0,0,57,low_value
p_000685,casual,CA,ios,low,organic,0,1,31,2024-07-27,2024-08-27,3,8.2,0,0.0,1,126,low_value
p_001526,casual,ES,ios,low,organic,0,1,31,2024-11-18,2024-12-19,3,5.4,0,0.0,3,12,low_value
p_001419,casual,FR,ios,high,tiktok,0,1,31,2024-07-17,2024-08-17,3,7.0,0,0.0,8,136,low_value
p_001656,casual,US,ios,low,organic,0,1,31,2024-01-03,2024-02-03,3,6.2,0,0.0,0,332,low_value
p_000518,casual,US,ios,high,organic,0,1,31,2024-07-26,2024-08-26,3,6.4,0,0.0,8,127,low_value
p_001339,casual,US,android,mid,facebook,0,1,31,2024-01-30,2024-03-01,3,6.1,0,0.0,0,305,low_value
p_000333,casual,KR,android,mid,tiktok,0,1,32,2024-08-15,2024-09-16,3,5.7,0,0.0,6,106,low_value
p_000572,casual,JP,android,mid,facebook,0,1,32,2024-10-22,2024-11-23,3,7.2,0,0.0,5,38,low_value
p_000697,casual,MX,android,low,organic,0,1,32,2024-01-08,2024-02-09,3,9.1,0,0.0,0,326,low_value
p_000998,casual,US,android,low,organic,0,1,32,2024-11-17,2024-12-19,3,5.9,0,0.0,3,12,low_value
p_001737,casual,US,android,low,unity_ads,0,1,32,2024-02-25,2024-03-28,3,6.0,0,0.0,4,278,low_value
p_000592,casual,CA,ios,low,facebook,0,1,33,2024-03-30,2024-05-02,3,6.4,0,0.0,7,243,low_value
p_001612,casual,DE,ios,mid,applovin,0,1,33,2024-09-19,2024-10-22,3,7.5,0,0.0,4,70,low_value
p_001219,casual,MX,ios,low,facebook,0,1,33,2024-09-18,2024-10-21,3,6.1,0,0.0,6,71,low_value
p_001021,casual,DE,android,mid,facebook,0,1,34,2024-11-13,2024-12-17,3,5.9,0,0.0,8,14,low_value
p_001143,casual,US,android,low,applovin,0,1,34,2024-04-21,2024-05-25,3,6.5,0,0.0,5,220,low_value
p_000575,casual,US,android,low,google,0,1,34,2024-01-05,2024-02-08,3,5.1,0,0.0,1,327,low_value
p_000467,casual,US,android,low,facebook,0,1,34,2024-04-21,2024-05-25,3,5.1,0,0.0,1,220,low_value
p_000625,casual,KR,android,low,tiktok,0,1,35,2024-11-06,2024-12-11,3,5.8,0,0.0,8,20,low_value
p_001070,casual,US,ios,mid,tiktok,0,1,35,2024-03-25,2024-04-29,3,8.1,0,0.0,3,246,low_value
p_000542,casual,TH,android,mid,facebook,0,1,35,2024-06-02,2024-07-07,3,6.7,0,0.0,8,177,low_value
p_001631,casual,TH,android,low,organic,0,1,35,2024-11-10,2024-12-15,3,5.5,0,0.0,2,16,low_value
p_001384,casual,US,ios,low,organic,0,1,35,2024-02-13,2024-03-19,3,7.8,0,0.0,7,287,low_value
p_000945,casual,US,ios,mid,organic,0,1,35,2024-01-10,2024-02-14,3,6.7,0,0.0,1,321,low_value
p_001379,casual,TR,ios,low,google,0,1,35,2024-11-01,2024-12-06,3,7.2,0,0.0,4,25,low_value
p_000890,casual,US,ios,high,facebook,0,1,36,2024-04-17,2024-05-23,3,6.8,0,0.0,1,222,low_value
p_001187,casual,ID,android,mid,facebook,0,1,36,2024-05-30,2024-07-05,3,7.8,0,0.0,7,179,low_value
p_000558,casual,RU,ios,mid,organic,0,1,36,2024-08-09,2024-09-14,3,6.2,0,0.0,6,108,low_value
p_000397,casual,US,ios,mid,organic,0,1,37,2024-06-08,2024-07-15,3,3.8,0,0.0,8,169,low_value
p_001562,casual,US,android,low,organic,0,0,37,2024-11-24,2024-12-31,3,6.9,0,0.0,5,0,low_value
p_000535,casual,IN,android,mid,google,0,1,37,2024-03-28,2024-05-04,3,6.0,0,0.0,1,241,low_value
p_001124,casual,TH,android,mid,facebook,0,1,37,2024-01-24,2024-03-01,3,5.7,0,0.0,1,305,low_value
p_000322,casual,BR,android,mid,facebook,0,1,37,2024-09-17,2024-10-24,3,7.3,0,0.0,1,68,low_value
p_000637,casual,NL,android,low,facebook,0,1,37,2024-04-22,2024-05-29,3,6.4,0,0.0,1,216,low_value
p_001322,casual,ES,ios,mid,organic,0,1,38,2024-09-12,2024-10-20,3,5.8,0,0.0,2,72,low_value
p_000749,casual,IT,ios,low,google,0,1,39,2024-07-14,2024-08-22,3,7.9,0,0.0,6,131,low_value
p_001673,casual,US,android,low,tiktok,0,0,39,2024-11-22,2024-12-31,3,6.3,0,0.0,1,0,low_value
p_001670,casual,TR,android,mid,tiktok,0,1,40,2024-06-07,2024-07-17,3,6.3,0,0.0,5,167,low_value
p_000628,casual,BR,android,mid,tiktok,0,1,40,2024-09-05,2024-10-15,3,8.9,0,0.0,2,77,low_value
p_001417,casual,JP,android,mid,facebook,0,0,40,2024-11-21,2024-12-31,3,9.0,0,0.0,3,0,low_value
p_001561,casual,US,ios,low,facebook,0,1,40,2024-09-26,2024-11-05,3,4.7,0,0.0,2,56,low_value
p_000667,casual,DE,android,mid,facebook,0,0,40,2024-11-21,2024-12-31,3,8.5,0,0.0,6,0,low_value
p_000666,casual,MX,android,mid,facebook,0,1,41,2024-11-19,2024-12-30,3,6.3,0,0.0,6,1,low_value
p_000432,casual,MX,ios,high,organic,0,1,41,2024-09-23,2024-11-03,3,6.5,0,0.0,8,58,low_value
p_001390,casual,GB,ios,low,google,0,1,41,2024-02-12,2024-03-24,3,8.1,0,0.0,5,282,low_value
p_001133,casual,US,ios,high,tiktok,0,1,41,2024-08-18,2024-09-28,3,5.2,0,0.0,5,94,low_value
p_001181,casual,FR,android,mid,facebook,0,1,42,2024-04-25,2024-06-06,3,5.6,0,0.0,7,208,low_value
p_000980,casual,MX,android,high,tiktok,0,1,42,2024-11-19,2024-12-31,3,6.1,0,0.0,0,0,low_value
p_000622,casual,CA,ios,high,google,0,1,43,2024-08-11,2024-09-23,3,4.3,0,0.0,1,99,low_value
p_001164,casual,GB,ios,low,organic,0,1,43,2024-10-15,2024-11-27,3,7.1,0,0.0,4,34,low_value
p_001338,casual,GB,ios,mid,facebook,0,1,43,2024-03-28,2024-05-10,3,5.8,0,0.0,5,235,low_value
p_001432,casual,US,android,mid,organic,0,1,44,2024-10-13,2024-11-26,3,6.5,0,0.0,7,35,low_value
p_000733,casual,BR,android,mid,google,0,1,45,2024-09-10,2024-10-25,3,6.6,0,0.0,5,67,low_value
p_001075,casual,GB,ios,high,organic,0,0,45,2024-11-16,2024-12-31,3,7.0,0,0.0,1,0,low_value
p_001099,casual,MX,ios,mid,facebook,0,1,45,2024-06-27,2024-08-11,3,5.4,0,0.0,8,142,low_value
p_000365,casual,KR,android,high,tiktok,0,1,45,2024-06-25,2024-08-09,3,8.2,0,0.0,6,144,low_value
p_000627,casual,IN,android,mid,tiktok,0,1,45,2024-01-24,2024-03-09,3,5.9,0,0.0,0,297,low_value
p_001513,casual,GB,android,mid,unity_ads,0,0,46,2024-11-15,2024-12-31,3,5.4,0,0.0,4,0,low_value
p_001760,casual,CA,android,high,google,0,0,46,2024-11-15,2024-12-31,3,7.8,0,0.0,1,0,low_value
p_000787,casual,US,android,low,organic,0,1,47,2024-04-08,2024-05-25,3,4.4,0,0.0,1,220,low_value
p_001018,casual,DE,ios,high,organic,0,1,47,2024-06-27,2024-08-13,3,6.4,0,0.0,2,140,low_value
p_001636,casual,US,android,low,tiktok,0,1,47,2024-05-22,2024-07-08,3,8.6,0,0.0,8,176,low_value
p_001032,casual,JP,ios,high,facebook,0,1,48,2024-08-18,2024-10-05,3,7.0,0,0.0,2,87,low_value
p_000819,casual,US,ios,high,google,0,1,48,2024-09-07,2024-10-25,3,8.0,0,0.0,2,67,low_value
p_001696,casual,TH,android,mid,organic,0,1,49,2024-03-16,2024-05-04,3,5.6,0,0.0,6,241,low_value
p_000818,casual,DE,android,high,organic,0,1,49,2024-05-29,2024-07-17,3,6.6,0,0.0,0,167,low_value
p_000584,casual,JP,ios,low,organic,0,1,49,2024-05-17,2024-07-05,3,5.2,0,0.0,0,179,low_value
p_000962,casual,BR,ios,mid,organic,0,0,49,2024-11-12,2024-12-31,3,5.7,0,0.0,1,0,low_value
p_001700,casual,US,android,mid,organic,0,1,50,2024-05-26,2024-07-15,3,6.4,0,0.0,1,169,low_value
p_001741,casual,US,ios,high,google,0,0,50,2024-11-11,2024-12-31,3,5.8,0,0.0,4,0,low_value
p_001393,casual,IN,android,mid,google,0,1,50,2024-04-03,2024-05-23,3,6.7,0,0.0,4,222,low_value
p_001541,casual,MX,ios,mid,organic,0,1,51,2024-03-30,2024-05-20,3,6.7,0,0.0,4,225,low_value
p_001658,casual,CA,android,mid,unity_ads,0,1,51,2024-10-11,2024-12-01,3,5.9,0,0.0,2,30,low_value
p_000400,casual,TR,android,high,tiktok,0,1,51,2024-09-10,2024-10-31,3,6.7,0,0.0,1,61,low_value
p_001190,casual,US,android,mid,google,0,1,51,2024-07-18,2024-09-07,3,7.7,0,0.0,5,115,low_value
p_000452,casual,ES,android,low,google,0,1,52,2024-08-22,2024-10-13,3,6.6,0,0.0,3,79,low_value
p_000997,casual,DE,android,mid,google,0,0,53,2024-11-08,2024-12-31,3,5.3,0,0.0,4,0,low_value
p_001530,casual,AU,android,low,applovin,0,0,53,2024-11-08,2024-12-31,3,7.8,0,0.0,8,0,low_value
p_001207,casual,CA,ios,mid,google,0,1,53,2024-03-07,2024-04-29,3,7.6,0,0.0,0,246,low_value
p_001729,casual,MX,ios,high,tiktok,0,1,53,2024-07-04,2024-08-26,3,8.1,0,0.0,2,127,low_value
p_000566,casual,US,android,mid,google,0,1,54,2024-01-27,2024-03-21,3,4.7,0,0.0,0,285,low_value
p_001449,casual,US,ios,high,organic,0,1,54,2024-08-01,2024-09-24,3,3.8,0,0.0,3,98,low_value
p_000603,casual,ES,ios,mid,google,0,0,54,2024-11-07,2024-12-31,3,7.0,0,0.0,3,0,low_value
p_001646,casual,ID,android,mid,facebook,0,0,54,2024-11-07,2024-12-31,3,4.0,0,0.0,5,0,low_value
p_001532,casual,GB,ios,mid,tiktok,0,1,55,2024-05-14,2024-07-08,3,6.4,0,0.0,3,176,low_value
p_001582,casual,NL,android,high,organic,0,1,55,2024-01-09,2024-03-04,3,4.7,0,0.0,3,302,low_value
p_000892,casual,CA,ios,high,facebook,0,1,55,2024-05-07,2024-07-01,3,5.2,0,0.0,3,183,low_value
p_001266,casual,KR,ios,high,google,0,1,56,2024-07-22,2024-09-16,3,6.9,0,0.0,8,106,low_value
p_000645,casual,DE,ios,high,google,0,1,57,2024-05-22,2024-07-18,3,5.0,0,0.0,2,166,low_value
p_001199,casual,US,ios,high,applovin,0,1,58,2024-08-18,2024-10-15,3,6.5,0,0.0,5,77,low_value
p_001787,casual,DE,ios,mid,organic,0,1,59,2024-07-19,2024-09-16,3,4.9,0,0.0,8,106,low_value
p_001299,casual,US,android,low,facebook,0,1,59,2024-01-05,2024-03-04,3,6.4,0,0.0,2,302,low_value
p_001605,casual,IN,ios,high,facebook,0,0,60,2024-11-01,2024-12-31,3,7.1,0,0.0,5,0,low_value
p_000606,casual,BR,android,mid,facebook,0,1,60,2024-10-05,2024-12-04,3,6.3,0,0.0,7,27,low_value
p_000114,early_churn,DE,ios,mid,organic,0,1,2,2024-11-04,2024-11-06,1,2.2,0,0.0,1,55,low_value
p_000650,casual,US,ios,mid,organic,0,1,61,2024-09-13,2024-11-13,3,6.7,0,0.0,4,48,low_value
p_000634,casual,IN,android,low,organic,0,1,61,2024-08-27,2024-10-27,3,6.4,0,0.0,1,65,low_value
p_000781,casual,US,android,mid,google,0,0,63,2024-10-29,2024-12-31,3,4.7,0,0.0,0,0,low_value
p_001740,casual,IN,android,high,google,0,1,65,2024-03-31,2024-06-04,3,7.5,0,0.0,4,210,low_value
p_000843,casual,KR,ios,low,organic,0,1,66,2024-03-01,2024-05-06,3,7.2,0,0.0,1,239,low_value
p_000552,casual,IN,android,mid,facebook,0,1,66,2024-06-23,2024-08-28,3,6.9,0,0.0,3,125,low_value
p_000704,casual,MX,ios,high,google,0,1,67,2024-02-19,2024-04-26,3,8.3,0,0.0,8,249,low_value
p_000512,casual,IN,android,mid,tiktok,0,1,68,2024-10-04,2024-12-11,3,6.1,0,0.0,2,20,low_value
p_001593,casual,GB,ios,high,google,0,1,71,2024-07-17,2024-09-26,3,7.5,0,0.0,4,96,low_value
p_000694,casual,ES,ios,mid,facebook,0,1,72,2024-02-27,2024-05-09,3,4.5,0,0.0,2,236,low_value
p_001196,casual,JP,ios,mid,applovin,0,1,72,2024-08-17,2024-10-28,3,4.8,0,0.0,7,64,low_value
p_000314,casual,BR,android,high,organic,0,1,73,2024-07-15,2024-09-26,3,7.1,0,0.0,1,96,low_value
p_000886,casual,ES,ios,high,facebook,0,0,73,2024-10-19,2024-12-31,3,7.4,0,0.0,5,0,low_value
p_001008,casual,US,android,high,applovin,0,1,73,2024-05-23,2024-08-04,3,6.2,0,0.0,8,149,low_value
p_000977,casual,JP,android,low,organic,0,1,73,2024-06-26,2024-09-07,3,6.3,0,0.0,3,115,low_value
p_001109,casual,KR,ios,high,tiktok,0,1,74,2024-05-14,2024-07-27,3,7.2,0,0.0,4,157,low_value
p_001427,casual,RU,android,low,organic,0,1,74,2024-08-20,2024-11-02,3,6.0,0,0.0,5,59,low_value
p_000422,casual,US,ios,low,organic,0,1,75,2024-06-29,2024-09-12,3,7.2,0,0.0,7,110,low_value
p_000475,casual,BR,android,mid,unity_ads,0,1,76,2024-03-21,2024-06-05,3,4.0,0,0.0,5,209,low_value
p_001527,casual,BR,ios,mid,facebook,0,1,76,2024-05-15,2024-07-30,3,5.2,0,0.0,6,154,low_value
p_000999,casual,KR,android,low,applovin,0,1,77,2024-08-29,2024-11-14,3,6.3,0,0.0,8,47,low_value
p_001665,casual,DE,ios,high,facebook,0,0,77,2024-10-15,2024-12-31,3,6.6,0,0.0,3,0,low_value
p_001252,casual,DE,android,mid,google,0,1,79,2024-04-17,2024-07-05,3,5.0,0,0.0,4,179,low_value
p_001351,casual,IN,ios,mid,organic,0,1,80,2024-08-22,2024-11-10,3,6.4,0,0.0,0,51,low_value
p_001101,casual,JP,android,mid,organic,0,1,83,2024-06-16,2024-09-07,3,7.7,0,0.0,1,115,low_value
p_001247,casual,BR,android,mid,facebook,0,1,83,2024-09-27,2024-12-19,3,6.8,0,0.0,3,12,low_value
p_000813,casual,US,android,mid,unity_ads,0,1,84,2024-01-18,2024-04-11,3,7.3,0,0.0,7,264,low_value
p_000988,casual,JP,android,mid,unity_ads,0,1,85,2024-06-21,2024-09-14,3,5.4,0,0.0,7,108,low_value
p_000784,casual,US,android,high,organic,0,1,86,2024-02-27,2024-05-23,3,7.2,0,0.0,5,222,low_value
p_001128,casual,US,ios,high,google,0,1,87,2024-07-23,2024-10-18,3,6.5,0,0.0,2,74,low_value
p_000448,casual,US,android,low,applovin,0,1,89,2024-09-06,2024-12-04,3,7.1,0,0.0,8,27,low_value
p_002090,burst,FR,android,low,organic,0,1,7,2024-09-16,2024-09-23,4,14.2,0,0.0,15,99,low_value
p_001830,burst,MX,ios,mid,unity_ads,0,1,7,2024-04-20,2024-04-27,4,16.2,0,0.0,15,248,low_value
p_001901,burst,KR,android,high,facebook,0,1,7,2024-04-19,2024-04-26,4,10.9,0,0.0,9,249,low_value
p_001896,burst,US,ios,mid,organic,0,1,7,2024-12-09,2024-12-16,4,14.2,0,0.0,19,15,low_value
p_001945,burst,MX,android,mid,tiktok,0,1,8,2024-11-10,2024-11-18,4,12.8,0,0.0,16,43,low_value
p_001990,burst,AR,android,mid,facebook,0,1,8,2024-12-23,2024-12-31,4,15.1,0,0.0,10,0,low_value
p_002083,burst,IT,ios,high,facebook,0,1,8,2024-03-27,2024-04-04,4,10.3,0,0.0,14,271,low_value
p_002058,burst,IN,ios,mid,organic,0,1,8,2024-08-26,2024-09-03,4,10.4,0,0.0,9,119,low_value
p_001992,burst,US,ios,mid,organic,0,1,9,2024-07-31,2024-08-09,4,15.6,0,0.0,7,144,low_value
p_001881,burst,ID,ios,high,google,0,1,9,2024-10-30,2024-11-08,4,14.9,0,0.0,6,53,low_value
p_001842,burst,DE,ios,high,facebook,0,1,10,2024-08-08,2024-08-18,4,14.2,0,0.0,18,135,low_value
p_001996,burst,US,ios,mid,organic,0,1,10,2024-11-02,2024-11-12,4,12.8,0,0.0,10,49,low_value
p_001826,burst,AR,ios,high,organic,0,1,11,2024-12-19,2024-12-30,4,14.1,0,0.0,15,1,low_value
p_001957,burst,DE,ios,mid,organic,0,1,11,2024-10-10,2024-10-21,4,12.9,0,0.0,10,71,low_value
p_002060,burst,KR,ios,high,google,0,1,12,2024-10-12,2024-10-24,4,12.2,0,0.0,12,68,low_value
p_001005,casual,ES,ios,high,organic,0,1,14,2024-01-24,2024-02-07,4,7.9,0,0.0,2,328,low_value
p_000949,casual,BR,android,high,organic,0,1,14,2024-01-26,2024-02-09,4,7.1,0,0.0,2,326,low_value
p_000417,casual,IN,ios,high,organic,0,1,16,2024-12-12,2024-12-28,4,7.7,0,0.0,8,3,low_value
p_001258,casual,RU,ios,high,google,0,1,17,2024-02-07,2024-02-24,4,6.2,0,0.0,0,311,low_value
p_001166,casual,US,android,high,organic,0,1,18,2024-04-06,2024-04-24,4,6.7,0,0.0,6,251,low_value
p_000363,casual,DE,android,mid,organic,0,1,18,2024-05-31,2024-06-18,4,6.0,0,0.0,8,196,low_value
p_001348,casual,ES,ios,mid,organic,0,1,18,2024-08-03,2024-08-21,4,6.5,0,0.0,7,132,low_value
p_001817,burst,ID,ios,low,organic,0,1,19,2024-02-17,2024-03-07,4,13.8,0,0.0,4,299,low_value
p_001241,casual,US,android,mid,google,0,0,19,2024-12-12,2024-12-31,4,5.4,0,0.0,2,0,low_value
p_001006,casual,US,android,low,google,0,1,20,2024-05-19,2024-06-08,4,4.8,0,0.0,4,206,low_value
p_001645,casual,US,ios,mid,facebook,0,1,20,2024-11-10,2024-11-30,4,3.6,0,0.0,2,31,low_value
p_000334,casual,US,android,low,tiktok,0,1,21,2024-05-21,2024-06-11,4,8.9,0,0.0,4,203,low_value
p_001797,casual,US,android,low,facebook,0,1,21,2024-03-05,2024-03-26,4,7.5,0,0.0,1,280,low_value
